transaction_id,customer_id,transaction_date,amount,category
27323,3812,2024-06-18,169.53,Electronics
27324,3813,2024-03-26,50.7,Clothing
27325,3813,2024-07-20,78.31,Clothing
27326,3813,2024-11-29,32.56,Sports & Outdoors
27327,3813,2024-12-09,53.88,Clothing
27328,3814,2024-07-23,117.01,Sports & Outdoors
27329,3814,2024-05-20,91.1,Electronics
27330,3814,2024-01-03,188.83,Sports & Outdoors
27331,3814,2024-01-26,165.35,Electronics
27332,3814,2024-09-16,186.21,Electronics
27333,3814,2024-05-15,137.48,Electronics
27334,3814,2024-11-12,194.33,Books & Media
27335,3814,2024-02-01,153.47,Home & Garden
27336,3814,2024-11-17,128.75,Electronics
27337,3814,2024-02-04,121.25,Books & Media
27338,3814,2024-09-17,60.77,Electronics
27339,3814,2024-09-05,202.4,Sports & Outdoors
27340,3814,2024-09-29,197.29,Home & Garden
27341,3814,2024-01-04,281.73,Clothing
27342,3814,2024-04-16,134.94,Clothing
27343,3814,2024-11-15,119.99,Books & Media
27344,3814,2024-12-26,73.44,Clothing
27345,3814,2024-02-03,193.2,Home & Garden
27346,3814,2024-07-21,182.84,Books & Media
27347,3814,2024-03-19,219.83,Clothing
27348,3815,2024-06-18,108.75,Electronics
27349,3815,2024-02-01,182.24,Clothing
27350,3815,2024-12-23,126.51,Sports & Outdoors
27351,3815,2024-11-09,210.47,Clothing
27352,3815,2024-08-27,174.13,Clothing
27353,3815,2024-11-07,79.99,Clothing
27354,3815,2024-10-28,144.1,Sports & Outdoors
27355,3815,2024-10-19,62.33,Sports & Outdoors
27356,3815,2024-04-18,97.65,Electronics
27357,3815,2024-04-22,100.37,Books & Media
27358,3815,2024-09-26,121.16,Electronics
27359,3815,2024-02-28,138.18,Home & Garden
27360,3815,2024-01-08,157.41,Electronics
27361,3815,2024-02-20,155.15,Sports & Outdoors
27362,3815,2024-12-23,148.93,Home & Garden
27363,3815,2024-12-21,164.96,Clothing
27364,3815,2024-04-16,93.76,Home & Garden
27365,3816,2024-02-12,153.29,Home & Garden
27366,3816,2024-10-19,214.55,Electronics
27367,3816,2024-01-22,142.54,Sports & Outdoors
27368,3816,2024-10-12,172.26,Books & Media
27369,3816,2024-10-31,168.07,Electronics
27370,3816,2024-06-14,188.8,Home & Garden
27371,3816,2024-06-10,162.92,Electronics
27372,3816,2024-07-11,188.04,Clothing
27373,3816,2024-07-27,172.83,Home & Garden
27374,3816,2024-04-12,179.58,Clothing
27375,3816,2024-12-24,169.9,Clothing
27376,3816,2024-02-07,104.69,Books & Media
27377,3816,2024-08-21,97.32,Home & Garden
27378,3816,2024-10-01,134.1,Home & Garden
27379,3816,2024-04-28,219.82,Clothing
27380,3816,2024-01-24,142.28,Electronics
27381,3817,2024-09-01,87.43,Electronics
27382,3817,2024-07-19,32.78,Electronics
27383,3817,2024-03-04,84.65,Clothing
27384,3817,2024-09-23,82.06,Books & Media
27385,3817,2024-11-05,15.84,Books & Media
27386,3817,2024-12-10,86.98,Books & Media
27387,3817,2024-02-08,40.38,Sports & Outdoors
27388,3817,2024-05-17,62.59,Clothing
27389,3817,2024-08-18,103.87,Sports & Outdoors
27390,3817,2024-12-21,83.78,Books & Media
27391,3817,2024-11-06,69.24,Clothing
27392,3818,2024-11-03,50.39,Home & Garden
27393,3818,2024-05-02,52.48,Sports & Outdoors
27394,3818,2024-06-17,62.9,Home & Garden
27395,3818,2024-04-03,38.39,Clothing
27396,3819,2024-05-25,106.99,Sports & Outdoors
27397,3819,2024-01-16,52.46,Home & Garden
27398,3819,2024-06-29,38.55,Home & Garden
27399,3819,2024-11-28,103.79,Electronics
27400,3819,2024-01-21,69.51,Electronics
27401,3819,2024-01-18,81.69,Home & Garden
27402,3819,2024-10-10,95.71,Sports & Outdoors
27403,3820,2024-03-20,47.05,Clothing
27404,3821,2024-07-07,156.17,Electronics
27405,3821,2024-06-06,179.17,Books & Media
27406,3821,2024-05-25,223.95,Clothing
27407,3821,2024-12-09,127.0,Electronics
27408,3821,2024-05-13,129.17,Clothing
27409,3821,2024-09-04,175.35,Clothing
27410,3821,2024-09-11,159.39,Home & Garden
27411,3821,2024-03-31,143.83,Clothing
27412,3821,2024-07-02,221.67,Clothing
27413,3821,2024-07-05,74.29,Sports & Outdoors
27414,3821,2024-01-08,86.02,Books & Media
27415,3821,2024-12-18,74.81,Electronics
27416,3821,2024-05-23,204.08,Electronics
27417,3821,2024-01-05,173.16,Electronics
27418,3821,2024-05-31,88.32,Electronics
27419,3822,2024-06-03,33.71,Electronics
27420,3822,2024-08-02,34.71,Electronics
27421,3822,2024-07-03,11.8,Electronics
27422,3822,2024-01-21,36.98,Electronics
27423,3822,2024-05-27,22.64,Home & Garden
27424,3822,2024-06-29,42.42,Books & Media
27425,3822,2024-05-07,22.96,Sports & Outdoors
27426,3822,2024-05-06,37.3,Electronics
27427,3823,2024-07-10,111.07,Electronics
27428,3823,2024-05-04,103.39,Sports & Outdoors
27429,3823,2024-10-01,92.17,Sports & Outdoors
27430,3823,2024-11-22,78.05,Clothing
27431,3823,2024-03-28,44.0,Clothing
27432,3823,2024-11-28,69.46,Home & Garden
27433,3823,2024-06-24,74.58,Clothing
27434,3823,2024-12-07,72.85,Electronics
27435,3823,2024-11-16,43.2,Home & Garden
27436,3823,2024-06-19,90.43,Sports & Outdoors
27437,3823,2024-02-15,51.66,Electronics
27438,3824,2024-08-21,219.57,Home & Garden
27439,3824,2024-11-15,156.66,Clothing
27440,3824,2024-07-20,194.07,Clothing
27441,3824,2024-01-13,193.14,Books & Media
27442,3824,2024-05-25,243.51,Electronics
27443,3824,2024-02-09,158.18,Electronics
27444,3824,2024-05-27,132.45,Electronics
27445,3824,2024-01-25,133.31,Clothing
27446,3824,2024-05-18,217.32,Clothing
27447,3824,2024-01-03,90.59,Books & Media
27448,3824,2024-09-01,110.48,Electronics
27449,3824,2024-02-23,160.66,Clothing
27450,3824,2024-10-11,143.12,Clothing
27451,3824,2024-08-12,193.54,Home & Garden
27452,3824,2024-06-01,89.76,Electronics
27453,3824,2024-06-28,146.99,Sports & Outdoors
27454,3824,2024-01-25,141.58,Clothing
27455,3824,2024-10-12,101.75,Home & Garden
27456,3824,2024-03-11,189.54,Home & Garden
27457,3825,2024-01-27,34.04,Books & Media
27458,3825,2024-08-31,33.59,Electronics
27459,3825,2024-06-18,26.34,Sports & Outdoors
27460,3825,2024-10-17,31.12,Clothing
27461,3825,2024-08-23,24.27,Sports & Outdoors
27462,3826,2024-05-26,44.07,Electronics
27463,3826,2024-12-19,45.84,Clothing
27464,3826,2024-10-17,52.64,Electronics
27465,3826,2024-09-06,39.56,Home & Garden
27466,3827,2024-11-19,53.89,Home & Garden
27467,3827,2024-12-18,51.56,Clothing
27468,3827,2024-08-27,68.83,Electronics
27469,3827,2024-07-06,63.62,Home & Garden
27470,3827,2024-03-10,56.86,Clothing
27471,3827,2024-10-15,55.28,Electronics
27472,3828,2024-03-29,108.11,Clothing
27473,3828,2024-07-16,69.64,Electronics
27474,3828,2024-04-27,112.32,Books & Media
27475,3828,2024-05-30,84.37,Electronics
27476,3828,2024-12-18,71.17,Electronics
27477,3828,2024-02-23,61.15,Sports & Outdoors
27478,3828,2024-04-02,76.29,Books & Media
27479,3829,2024-10-17,92.08,Clothing
27480,3829,2024-02-29,70.95,Electronics
27481,3829,2024-08-30,100.41,Electronics
27482,3829,2024-05-13,69.75,Books & Media
27483,3829,2024-11-05,77.01,Clothing
27484,3829,2024-03-31,49.12,Sports & Outdoors
27485,3830,2024-01-23,175.18,Electronics
27486,3830,2024-06-19,137.98,Electronics
27487,3830,2024-06-05,221.05,Electronics
27488,3830,2024-09-29,181.72,Home & Garden
27489,3830,2024-04-29,153.8,Books & Media
27490,3830,2024-05-16,205.13,Books & Media
27491,3830,2024-08-15,168.23,Clothing
27492,3830,2024-05-18,195.37,Sports & Outdoors
27493,3830,2024-08-26,111.19,Electronics
27494,3830,2024-03-05,170.75,Home & Garden
27495,3830,2024-12-01,172.62,Sports & Outdoors
27496,3830,2024-01-09,80.49,Clothing
27497,3830,2024-03-05,217.8,Home & Garden
27498,3831,2024-11-03,52.15,Sports & Outdoors
27499,3831,2024-03-25,48.82,Clothing
27500,3831,2024-02-21,11.63,Clothing
27501,3832,2024-06-21,39.98,Home & Garden
27502,3832,2024-11-27,17.75,Sports & Outdoors
27503,3832,2024-03-17,29.57,Sports & Outdoors
27504,3832,2024-04-21,43.8,Electronics
27505,3832,2024-06-29,37.02,Home & Garden
27506,3832,2024-02-25,28.45,Home & Garden
27507,3833,2024-06-02,41.82,Clothing
27508,3833,2024-08-11,77.42,Electronics
27509,3833,2024-02-19,100.53,Electronics
27510,3833,2024-10-26,96.82,Books & Media
27511,3833,2024-07-24,122.88,Electronics
27512,3834,2024-03-26,28.14,Electronics
27513,3834,2024-07-05,21.17,Clothing
27514,3835,2024-10-01,87.44,Home & Garden
27515,3835,2024-02-07,85.07,Home & Garden
27516,3835,2024-02-02,79.88,Electronics
27517,3835,2024-03-12,62.09,Home & Garden
27518,3835,2024-10-29,16.32,Clothing
27519,3835,2024-05-16,55.84,Sports & Outdoors
27520,3835,2024-08-07,93.37,Home & Garden
27521,3835,2024-02-28,86.82,Sports & Outdoors
27522,3835,2024-02-15,103.17,Clothing
27523,3835,2024-03-10,88.28,Electronics
27524,3835,2024-05-09,97.66,Home & Garden
27525,3836,2024-01-09,98.35,Electronics
27526,3836,2024-01-04,80.49,Home & Garden
27527,3836,2024-03-03,80.66,Electronics
27528,3836,2024-02-21,10.19,Clothing
27529,3836,2024-09-24,64.24,Books & Media
27530,3836,2024-02-16,65.28,Clothing
27531,3836,2024-04-28,77.39,Clothing
27532,3836,2024-04-16,57.67,Sports & Outdoors
27533,3836,2024-04-25,102.5,Home & Garden
27534,3837,2024-11-06,58.84,Electronics
27535,3837,2024-10-19,106.46,Electronics
27536,3837,2024-12-27,56.93,Electronics
27537,3837,2024-09-21,65.51,Home & Garden
27538,3837,2024-11-19,63.68,Electronics
27539,3837,2024-02-11,68.09,Clothing
27540,3837,2024-07-18,108.29,Electronics
27541,3837,2024-08-29,72.15,Electronics
27542,3837,2024-09-29,72.76,Sports & Outdoors
27543,3837,2024-11-15,62.2,Home & Garden
27544,3838,2024-07-05,32.27,Books & Media
27545,3838,2024-12-26,37.27,Electronics
27546,3839,2024-12-24,56.13,Electronics
27547,3840,2024-12-13,76.39,Electronics
27548,3840,2024-12-11,104.38,Clothing
27549,3840,2024-07-01,86.57,Clothing
27550,3840,2024-02-09,52.38,Sports & Outdoors
27551,3840,2024-01-13,77.95,Clothing
27552,3840,2024-02-13,67.08,Electronics
27553,3840,2024-09-13,92.5,Home & Garden
27554,3840,2024-02-27,82.47,Clothing
27555,3840,2024-10-29,107.13,Electronics
27556,3840,2024-05-08,62.24,Home & Garden
27557,3841,2024-05-03,56.54,Home & Garden
27558,3841,2024-06-19,40.85,Sports & Outdoors
27559,3841,2024-01-12,59.25,Clothing
27560,3841,2024-09-13,32.34,Sports & Outdoors
27561,3842,2024-01-04,65.79,Electronics
27562,3842,2024-02-29,59.0,Home & Garden
27563,3842,2024-01-05,62.79,Sports & Outdoors
27564,3842,2024-11-05,74.19,Electronics
27565,3842,2024-11-29,64.05,Electronics
27566,3843,2024-07-16,37.02,Clothing
27567,3843,2024-11-24,49.99,Electronics
27568,3843,2024-10-12,58.56,Clothing
27569,3843,2024-03-13,54.09,Electronics
27570,3844,2024-06-21,75.06,Electronics
27571,3844,2024-02-14,118.91,Home & Garden
27572,3844,2024-11-11,82.41,Electronics
27573,3844,2024-03-19,89.17,Home & Garden
27574,3844,2024-09-16,31.79,Clothing
27575,3844,2024-06-10,97.9,Clothing
27576,3844,2024-02-18,148.45,Sports & Outdoors
27577,3844,2024-08-30,112.3,Books & Media
27578,3845,2024-09-05,69.44,Sports & Outdoors
27579,3845,2024-09-07,134.75,Clothing
27580,3845,2024-05-09,80.66,Sports & Outdoors
27581,3845,2024-09-25,87.36,Sports & Outdoors
27582,3845,2024-05-24,73.58,Electronics
27583,3845,2024-03-15,72.96,Electronics
27584,3845,2024-05-26,26.05,Clothing
27585,3845,2024-10-30,98.9,Home & Garden
27586,3845,2024-03-20,72.87,Clothing
27587,3845,2024-07-24,75.49,Home & Garden
27588,3845,2024-08-04,86.56,Electronics
27589,3845,2024-02-23,70.05,Clothing
27590,3846,2024-08-31,64.75,Clothing
27591,3846,2024-06-30,81.66,Clothing
27592,3846,2024-08-16,67.29,Sports & Outdoors
27593,3846,2024-01-03,57.24,Clothing
27594,3846,2024-08-30,57.78,Home & Garden
27595,3846,2024-11-10,63.61,Electronics
27596,3847,2024-04-19,26.26,Sports & Outdoors
27597,3847,2024-01-05,37.18,Electronics
27598,3847,2024-07-18,42.19,Electronics
27599,3847,2024-09-20,35.92,Electronics
27600,3847,2024-09-17,30.55,Electronics
27601,3848,2024-07-08,31.99,Home & Garden
27602,3848,2024-09-30,41.85,Sports & Outdoors
27603,3848,2024-12-01,23.45,Electronics
27604,3848,2024-05-18,26.43,Sports & Outdoors
27605,3848,2024-06-20,18.13,Home & Garden
27606,3848,2024-10-26,35.36,Clothing
27607,3849,2024-09-30,188.78,Books & Media
27608,3849,2024-09-07,209.92,Home & Garden
27609,3849,2024-11-16,219.69,Clothing
27610,3849,2024-08-30,118.93,Home & Garden
27611,3849,2024-09-27,161.25,Clothing
27612,3849,2024-11-27,131.9,Electronics
27613,3849,2024-06-26,224.14,Electronics
27614,3849,2024-08-11,208.66,Books & Media
27615,3849,2024-01-11,157.56,Sports & Outdoors
27616,3849,2024-07-08,122.13,Clothing
27617,3850,2024-06-19,5.0,Sports & Outdoors
27618,3851,2024-06-19,34.2,Books & Media
27619,3852,2024-02-18,35.54,Electronics
27620,3852,2024-08-21,45.29,Home & Garden
27621,3852,2024-12-14,125.09,Electronics
27622,3852,2024-04-04,48.92,Clothing
27623,3852,2024-06-20,54.54,Clothing
27624,3852,2024-04-21,57.91,Clothing
27625,3852,2024-10-26,142.37,Electronics
27626,3852,2024-07-03,78.5,Clothing
27627,3852,2024-09-20,103.86,Electronics
27628,3852,2024-02-01,84.21,Sports & Outdoors
27629,3852,2024-09-27,32.37,Home & Garden
27630,3853,2024-02-01,116.78,Electronics
27631,3853,2024-02-25,89.63,Books & Media
27632,3853,2024-01-24,77.08,Home & Garden
27633,3853,2024-11-07,122.24,Home & Garden
27634,3854,2024-03-28,53.76,Home & Garden
27635,3854,2024-12-13,57.4,Clothing
27636,3854,2024-03-22,53.79,Clothing
27637,3854,2024-06-02,79.37,Sports & Outdoors
27638,3854,2024-01-17,74.65,Home & Garden
27639,3854,2024-01-09,65.02,Home & Garden
27640,3855,2024-05-07,102.67,Sports & Outdoors
27641,3855,2024-04-15,133.34,Books & Media
27642,3855,2024-03-30,102.66,Clothing
27643,3855,2024-10-11,202.22,Sports & Outdoors
27644,3855,2024-01-06,79.14,Clothing
27645,3855,2024-10-01,221.75,Clothing
27646,3855,2024-04-02,207.94,Sports & Outdoors
27647,3855,2024-10-01,108.67,Home & Garden
27648,3855,2024-07-25,131.26,Sports & Outdoors
27649,3855,2024-12-18,117.94,Books & Media
27650,3855,2024-07-25,169.36,Clothing
27651,3855,2024-05-31,213.56,Home & Garden
27652,3855,2024-08-05,203.35,Home & Garden
27653,3855,2024-01-31,130.52,Electronics
27654,3856,2024-07-13,82.59,Electronics
27655,3856,2024-07-13,81.09,Sports & Outdoors
27656,3856,2024-06-21,56.6,Clothing
27657,3856,2024-01-07,59.83,Electronics
27658,3856,2024-05-09,87.75,Home & Garden
27659,3856,2024-11-02,79.05,Sports & Outdoors
27660,3857,2024-10-12,82.05,Sports & Outdoors
27661,3857,2024-10-09,106.54,Home & Garden
27662,3857,2024-06-07,69.85,Electronics
27663,3857,2024-07-31,65.86,Clothing
27664,3858,2024-02-29,84.44,Electronics
27665,3858,2024-12-04,95.78,Electronics
27666,3858,2024-11-13,48.99,Electronics
27667,3858,2024-10-15,56.37,Clothing
27668,3858,2024-04-25,41.67,Electronics
27669,3858,2024-12-03,66.17,Home & Garden
27670,3859,2024-07-24,101.34,Clothing
27671,3859,2024-05-03,57.23,Home & Garden
27672,3859,2024-09-09,107.21,Clothing
27673,3859,2024-01-27,69.12,Electronics
27674,3859,2024-04-05,67.17,Clothing
27675,3859,2024-11-30,107.12,Electronics
27676,3859,2024-10-28,65.0,Clothing
27677,3859,2024-10-26,46.32,Electronics
27678,3859,2024-01-14,97.85,Clothing
27679,3859,2024-11-06,76.84,Books & Media
27680,3859,2024-08-03,108.75,Home & Garden
27681,3860,2024-11-03,99.99,Clothing
27682,3860,2024-11-24,38.04,Books & Media
27683,3860,2024-06-08,111.57,Clothing
27684,3860,2024-02-24,125.59,Clothing
27685,3860,2024-04-21,104.81,Clothing
27686,3860,2024-02-24,105.77,Sports & Outdoors
27687,3860,2024-09-19,74.06,Clothing
27688,3860,2024-05-25,68.56,Books & Media
27689,3861,2024-06-21,85.1,Home & Garden
27690,3861,2024-01-07,102.08,Electronics
27691,3861,2024-02-24,101.47,Electronics
27692,3861,2024-10-12,69.49,Electronics
27693,3861,2024-03-29,67.06,Electronics
27694,3861,2024-04-21,44.24,Electronics
27695,3861,2024-05-01,95.53,Electronics
27696,3862,2024-04-03,30.91,Home & Garden
27697,3862,2024-08-27,31.84,Home & Garden
27698,3863,2024-04-28,121.47,Home & Garden
27699,3863,2024-05-11,94.36,Electronics
27700,3863,2024-08-14,87.75,Electronics
27701,3863,2024-08-13,99.92,Sports & Outdoors
27702,3863,2024-08-24,114.09,Clothing
27703,3863,2024-07-03,41.18,Clothing
27704,3863,2024-06-24,66.42,Home & Garden
27705,3863,2024-11-28,74.43,Electronics
27706,3864,2024-06-16,42.39,Clothing
27707,3864,2024-05-18,55.23,Electronics
27708,3864,2024-02-18,32.08,Sports & Outdoors
27709,3864,2024-07-31,76.6,Electronics
27710,3864,2024-10-01,50.68,Home & Garden
27711,3865,2024-01-30,84.82,Clothing
27712,3865,2024-08-06,81.23,Sports & Outdoors
27713,3865,2024-09-07,93.38,Electronics
27714,3865,2024-04-07,20.94,Books & Media
27715,3866,2024-10-04,90.81,Home & Garden
27716,3866,2024-10-16,73.4,Sports & Outdoors
27717,3866,2024-01-20,89.76,Home & Garden
27718,3866,2024-08-27,51.69,Clothing
27719,3866,2024-06-02,89.93,Sports & Outdoors
27720,3866,2024-04-24,111.16,Electronics
27721,3866,2024-10-17,84.55,Books & Media
27722,3866,2024-10-20,62.79,Home & Garden
27723,3866,2024-11-29,63.84,Clothing
27724,3866,2024-08-31,93.83,Electronics
27725,3866,2024-07-26,93.67,Electronics
27726,3866,2024-09-30,88.56,Electronics
27727,3867,2024-05-07,79.1,Books & Media
27728,3867,2024-07-12,84.87,Clothing
27729,3867,2024-12-23,78.44,Electronics
27730,3867,2024-02-28,70.86,Home & Garden
27731,3867,2024-02-25,98.18,Books & Media
27732,3867,2024-07-29,87.44,Home & Garden
27733,3867,2024-07-30,110.97,Electronics
27734,3867,2024-07-15,106.8,Sports & Outdoors
27735,3867,2024-09-18,86.66,Sports & Outdoors
27736,3867,2024-12-05,94.29,Home & Garden
27737,3867,2024-06-24,57.03,Home & Garden
27738,3867,2024-09-07,78.14,Home & Garden
27739,3868,2024-02-06,66.17,Books & Media
27740,3868,2024-10-17,31.51,Sports & Outdoors
27741,3869,2024-03-28,90.31,Home & Garden
27742,3869,2024-03-02,56.98,Clothing
27743,3869,2024-02-14,59.61,Home & Garden
27744,3869,2024-01-20,67.29,Clothing
27745,3869,2024-08-26,79.27,Clothing
27746,3869,2024-05-03,48.13,Clothing
27747,3869,2024-09-24,100.56,Books & Media
27748,3869,2024-08-18,84.26,Home & Garden
27749,3869,2024-08-06,126.2,Electronics
27750,3869,2024-06-22,87.2,Books & Media
27751,3869,2024-05-26,93.7,Sports & Outdoors
27752,3869,2024-08-24,59.51,Home & Garden
27753,3870,2024-08-19,51.64,Home & Garden
27754,3870,2024-01-23,94.86,Electronics
27755,3870,2024-06-25,53.76,Books & Media
27756,3870,2024-10-13,95.4,Home & Garden
27757,3870,2024-01-22,120.96,Home & Garden
27758,3870,2024-04-21,102.7,Electronics
27759,3870,2024-06-12,93.69,Clothing
27760,3870,2024-06-26,86.47,Home & Garden
27761,3870,2024-09-02,70.78,Home & Garden
27762,3871,2024-12-07,144.84,Sports & Outdoors
27763,3871,2024-09-05,124.56,Sports & Outdoors
27764,3871,2024-11-03,90.81,Clothing
27765,3871,2024-01-23,151.59,Clothing
27766,3871,2024-04-01,199.86,Sports & Outdoors
27767,3871,2024-03-23,92.0,Clothing
27768,3871,2024-06-20,212.93,Home & Garden
27769,3871,2024-11-09,204.77,Electronics
27770,3871,2024-04-22,167.86,Home & Garden
27771,3871,2024-09-08,168.23,Sports & Outdoors
27772,3871,2024-12-28,141.62,Books & Media
27773,3871,2024-05-17,151.89,Electronics
27774,3871,2024-05-12,129.14,Books & Media
27775,3871,2024-02-27,151.42,Sports & Outdoors
27776,3871,2024-09-04,156.29,Home & Garden
27777,3871,2024-09-04,234.66,Clothing
27778,3871,2024-10-28,175.45,Books & Media
27779,3871,2024-03-18,140.58,Books & Media
27780,3871,2024-09-25,145.55,Books & Media
27781,3871,2024-12-17,117.9,Clothing
27782,3871,2024-08-10,125.32,Clothing
27783,3871,2024-12-16,190.98,Electronics
27784,3871,2024-10-21,127.77,Electronics
27785,3871,2024-08-08,122.21,Home & Garden
27786,3871,2024-10-12,123.34,Books & Media
27787,3872,2024-02-15,62.5,Clothing
27788,3872,2024-11-27,107.05,Home & Garden
27789,3872,2024-10-12,83.42,Clothing
27790,3873,2024-02-06,73.22,Home & Garden
27791,3873,2024-09-30,80.7,Books & Media
27792,3873,2024-05-18,85.21,Books & Media
27793,3874,2024-07-03,62.06,Home & Garden
27794,3874,2024-08-05,46.65,Electronics
27795,3874,2024-06-10,112.12,Sports & Outdoors
27796,3874,2024-09-05,103.71,Home & Garden
27797,3874,2024-09-22,89.07,Home & Garden
27798,3875,2024-11-08,191.36,Electronics
27799,3875,2024-08-30,236.15,Clothing
27800,3875,2024-07-02,125.91,Electronics
27801,3875,2024-02-25,99.6,Electronics
27802,3875,2024-07-19,179.77,Electronics
27803,3875,2024-01-27,83.99,Home & Garden
27804,3875,2024-06-24,151.71,Books & Media
27805,3875,2024-11-05,136.57,Electronics
27806,3875,2024-08-15,180.32,Sports & Outdoors
27807,3875,2024-07-28,128.3,Sports & Outdoors
27808,3876,2024-06-08,203.99,Books & Media
27809,3876,2024-01-20,116.39,Electronics
27810,3876,2024-03-07,181.76,Electronics
27811,3876,2024-03-26,120.01,Home & Garden
27812,3876,2024-03-19,174.68,Clothing
27813,3876,2024-10-02,104.34,Sports & Outdoors
27814,3876,2024-07-08,148.91,Sports & Outdoors
27815,3876,2024-08-16,209.49,Sports & Outdoors
27816,3876,2024-03-19,155.18,Home & Garden
27817,3876,2024-03-21,203.24,Clothing
27818,3876,2024-11-30,148.82,Home & Garden
27819,3876,2024-02-22,127.27,Electronics
27820,3876,2024-06-21,157.74,Clothing
27821,3876,2024-06-29,177.83,Clothing
27822,3876,2024-11-22,64.25,Clothing
27823,3876,2024-07-20,173.5,Clothing
27824,3876,2024-05-28,107.71,Sports & Outdoors
27825,3876,2024-10-06,96.52,Clothing
27826,3876,2024-12-26,174.24,Clothing
27827,3876,2024-11-07,210.23,Sports & Outdoors
27828,3876,2024-03-08,159.74,Home & Garden
27829,3877,2024-12-20,35.6,Home & Garden
27830,3877,2024-03-29,47.93,Electronics
27831,3877,2024-08-29,52.47,Books & Media
27832,3877,2024-08-19,63.53,Sports & Outdoors
27833,3878,2024-09-08,78.27,Electronics
27834,3878,2024-09-04,91.89,Clothing
27835,3878,2024-05-01,104.0,Electronics
27836,3878,2024-12-12,88.27,Electronics
27837,3878,2024-03-02,101.55,Home & Garden
27838,3878,2024-09-11,73.53,Clothing
27839,3878,2024-11-08,159.1,Sports & Outdoors
27840,3878,2024-06-05,93.28,Electronics
27841,3878,2024-02-14,96.42,Home & Garden
27842,3878,2024-11-25,122.18,Clothing
27843,3879,2024-04-22,153.97,Electronics
27844,3879,2024-07-18,120.95,Home & Garden
27845,3879,2024-09-18,208.79,Clothing
27846,3879,2024-05-05,211.43,Sports & Outdoors
27847,3879,2024-02-08,156.91,Electronics
27848,3879,2024-10-11,229.18,Sports & Outdoors
27849,3879,2024-04-14,146.25,Sports & Outdoors
27850,3879,2024-01-23,191.95,Electronics
27851,3879,2024-02-02,218.2,Electronics
27852,3880,2024-09-01,61.77,Sports & Outdoors
27853,3880,2024-04-02,68.22,Books & Media
27854,3880,2024-09-09,78.47,Electronics
27855,3880,2024-10-25,53.41,Books & Media
27856,3880,2024-04-20,45.35,Clothing
27857,3881,2024-12-26,83.99,Electronics
27858,3881,2024-04-26,65.52,Home & Garden
27859,3881,2024-05-18,50.9,Electronics
27860,3882,2024-06-05,82.26,Books & Media
27861,3882,2024-10-13,92.2,Clothing
27862,3882,2024-08-19,42.34,Clothing
27863,3883,2024-09-13,97.18,Electronics
27864,3883,2024-11-09,89.8,Electronics
27865,3883,2024-08-23,119.72,Clothing
27866,3883,2024-08-18,74.74,Books & Media
27867,3883,2024-11-18,113.05,Clothing
27868,3883,2024-03-29,78.93,Sports & Outdoors
27869,3883,2024-12-30,83.34,Books & Media
27870,3883,2024-06-11,86.74,Electronics
27871,3883,2024-11-08,130.24,Home & Garden
27872,3883,2024-06-01,50.25,Electronics
27873,3883,2024-12-14,91.88,Books & Media
27874,3884,2024-06-30,60.76,Electronics
27875,3884,2024-10-25,59.49,Sports & Outdoors
27876,3884,2024-10-18,70.49,Home & Garden
27877,3885,2024-02-12,106.54,Electronics
27878,3885,2024-01-04,92.76,Sports & Outdoors
27879,3885,2024-05-17,109.64,Home & Garden
27880,3885,2024-07-27,73.98,Electronics
27881,3885,2024-09-24,78.83,Home & Garden
27882,3885,2024-08-01,55.98,Books & Media
27883,3885,2024-11-30,127.59,Home & Garden
27884,3885,2024-09-15,75.52,Books & Media
27885,3885,2024-08-13,72.87,Clothing
27886,3885,2024-06-24,94.56,Electronics
27887,3885,2024-07-20,106.57,Clothing
27888,3885,2024-07-12,63.39,Electronics
27889,3886,2024-04-06,47.46,Sports & Outdoors
27890,3886,2024-05-19,31.82,Home & Garden
27891,3887,2024-07-26,214.38,Sports & Outdoors
27892,3887,2024-01-11,125.66,Clothing
27893,3887,2024-04-18,183.1,Electronics
27894,3887,2024-10-12,151.92,Sports & Outdoors
27895,3887,2024-10-29,99.31,Sports & Outdoors
27896,3887,2024-08-28,86.28,Sports & Outdoors
27897,3887,2024-10-01,116.57,Sports & Outdoors
27898,3887,2024-11-15,194.67,Clothing
27899,3888,2024-02-07,25.02,Electronics
27900,3888,2024-11-15,66.01,Books & Media
27901,3889,2024-04-17,64.44,Clothing
27902,3889,2024-08-19,29.72,Electronics
27903,3889,2024-08-12,45.66,Sports & Outdoors
27904,3889,2024-04-17,45.62,Home & Garden
27905,3889,2024-02-13,60.95,Electronics
27906,3890,2024-01-27,115.19,Clothing
27907,3890,2024-05-04,105.8,Electronics
27908,3890,2024-09-01,71.35,Sports & Outdoors
27909,3890,2024-01-04,60.09,Clothing
27910,3890,2024-02-23,42.6,Electronics
27911,3890,2024-03-21,70.91,Clothing
27912,3890,2024-12-24,58.43,Sports & Outdoors
27913,3890,2024-12-10,79.13,Home & Garden
27914,3890,2024-06-24,80.04,Clothing
27915,3890,2024-04-22,68.59,Home & Garden
27916,3891,2024-12-11,129.54,Electronics
27917,3891,2024-06-01,118.78,Electronics
27918,3891,2024-08-17,126.94,Home & Garden
27919,3891,2024-12-16,214.62,Electronics
27920,3891,2024-12-30,173.3,Electronics
27921,3891,2024-01-21,173.91,Electronics
